"","Participant","trialNumber","Sort","Condition","ClipStart","ClipStop","RecordingStart","ETClipStart","ETClipStop"
"747","P19",18,"P19 GemsBasic","GemsBasic",2081.5995089,2142.3111822,12283,-10201.4004911,-10140.6888178
"748","P19",19,"P19 GemsBasic","GemsBasic",2150.9203471,2170.9066206,12283,-10132.0796529,-10112.0933794
"749","P19",20,"P19 GemsBasic","GemsBasic",2177.9304471,2201.854861,12283,-10105.0695529,-10081.145139
"750","P19",21,"P19 GemsBasic","GemsBasic",2211.79818,2241.0445005,12283,-10071.20182,-10041.9554995
"751","P19",22,"P19 GemsBasic","GemsBasic",2248.2017156,2278.8494558,12283,-10034.7982844,-10004.1505442
"752","P19",23,"P19 GemsBasic","GemsBasic",2295.2493803,2337.9927481,12283,-9987.7506197,-9945.0072519
"753","P19",24,"P19 GemsTablet","GemsTablet",2632.2408806,2659.3849303,12914,-10281.7591194,-10254.6150697
"754","P19",25,"P19 GemsTablet","GemsTablet",2668.8779973,2729.0889919,12914,-10245.1220027,-10184.9110081
"755","P19",26,"P19 GemsTablet","GemsTablet",2750.0936342,2778.4555608,12914,-10163.9063658,-10135.5444392
"756","P19",27,"P19 GemsTablet","GemsTablet",2788.6992894,2844.7728502,12914,-10125.3007106,-10069.2271498
"757","P19",28,"P19 GemsTablet","GemsTablet",2854.1656231,2896.4084885,12914,-10059.8343769,-10017.5915115
"758","P19",29,"P19 GemsTablet","GemsTablet",2904.0495104,2938.7847281,12914,-10009.9504896,-9975.2152719
"759","P19",30,"P19 GemsTablet","GemsTablet",2947.8940513,2976.9234594,12914,-9966.1059487,-9937.0765406
"760","P19",31,"P19 GemsTablet","GemsTablet",2983.2131396,3007.4711196,12914,-9930.7868604,-9906.5288804
"761","P19",32,"P19 GemsCued","GemsCued",3263.7640255,3299.8005419,13552,-10288.2359745,-10252.1994581
"762","P19",33,"P19 GemsCued","GemsCued",3307.7920434,3349.5174417,13552,-10244.2079566,-10202.4825583
"763","P19",34,"P19 GemsCued","GemsCued",3355.2742712,3376.178456,13552,-10196.7257288,-10175.821544
"764","P19",35,"P19 GemsCued","GemsCued",3388.9408752,3430.7665575,13552,-10163.0591248,-10121.2334425
"765","P19",36,"P19 GemsCued","GemsCued",3439.1751188,3455.5083457,13552,-10112.8248812,-10096.4916543
"766","P19",37,"P19 GemsCued","GemsCued",3468.6715824,3512.0656112,13552,-10083.3284176,-10039.9343888
"767","P19",38,"P19 GemsCued","GemsCued",3527.7648902,3558.8130123,13552,-10024.2351098,-9993.1869877
"768","P19",39,"P19 GemsCued","GemsCued",3566.2538195,3588.7266855,13552,-9985.7461805,-9963.2733145
"769","P20",0,"P20 Baseline","Baseline",436.6544268,448.015965799999,10881,-10444.3455732,-10432.9840342
"770","P20",1,"P20 Baseline","Baseline",464.299220699999,511.063167099999,10881,-10416.7007793,-10369.9368329
"771","P20",2,"P20 Baseline","Baseline",529.2815687,566.3523764,10881,-10351.7184313,-10314.6476236
"772","P20",3,"P20 Baseline","Baseline",577.5303515,593.863554699999,10881,-10303.4696485,-10287.1364453
"773","P20",4,"P20 Baseline","Baseline",613.3666882,634.288662299999,10881,-10267.6333118,-10246.7113377
"774","P20",5,"P20 Baseline","Baseline",650.9216459,673.393932999999,10881,-10230.0783541,-10207.606067
"775","P20",6,"P20 Baseline","Baseline",684.505276899999,727.899351799999,10881,-10196.4947231,-10153.1006482
"776","P20",7,"P20 Baseline","Baseline",742.1304311,782.2383443,10881,-10138.8695689,-10098.7616557
"777","P20",8,"P20 GemsTablet","GemsTablet",1047.9066799,1083.9430233,11492,-10444.0933201,-10408.0569767
"778","P20",9,"P20 GemsTablet","GemsTablet",1101.1771522,1135.9122878,11492,-10390.8228478,-10356.0877122
"779","P20",10,"P20 GemsTablet","GemsTablet",1151.2945409,1188.2652996,11492,-10340.7054591,-10303.7347004
"780","P20",11,"P20 GemsTablet","GemsTablet",1201.3951329,1233.7446724,11492,-10290.6048671,-10258.2553276
"781","P20",12,"P20 GemsTablet","GemsTablet",1251.5292131,1287.2488722,11492,-10240.4707869,-10204.7511278
"782","P20",13,"P20 GemsTablet","GemsTablet",1307.9029665,1350.1791402,11492,-10184.0970335,-10141.8208598
"783","P20",14,"P20 GemsTablet","GemsTablet",1358.6567258,1389.7191183,11492,-10133.3432742,-10102.2808817
"784","P20",15,"P20 GemsTablet","GemsTablet",1396.0756978,1433.3133572,11492,-10095.9243022,-10058.6866428
"785","P20",16,"P20 GemsCued","GemsCued",1730.1805546,1757.3247135,12161,-10430.8194454,-10403.6752865
"786","P20",17,"P20 GemsCued","GemsCued",1784.8024445,1826.9285216,12161,-10376.1975555,-10334.0714784
"787","P20",18,"P20 GemsCued","GemsCued",1840.6256067,1864.3330821,12161,-10320.3743933,-10296.6669179
"788","P20",19,"P20 GemsCued","GemsCued",1874.0595743,1894.1131255,12161,-10286.9404257,-10266.8868745
"789","P20",20,"P20 GemsCued","GemsCued",1901.8376405,1957.9110441,12161,-10259.1623595,-10203.0889559
"790","P20",21,"P20 GemsCued","GemsCued",1965.8857676,2005.6927292,12161,-10195.1142324,-10155.3072708
"791","P20",22,"P20 GemsCued","GemsCued",2015.452631,2039.376887,12161,-10145.547369,-10121.623113
"792","P20",23,"P20 GemsCued","GemsCued",2046.8344119,2079.2839105,12161,-10114.1655881,-10081.7160895
"793","P20",24,"P20 GemsBasic","GemsBasic",2354.8463513,2385.494019,12701,-10346.1536487,-10315.505981
"794","P20",24,"P20 GemsBasic","GemsBasic",2354.8463513,2385.494019,12767,-10412.1536487,-10381.505981
"795","P20",25,"P20 GemsBasic","GemsBasic",2394.6032272,2447.7903941,12701,-10306.3967728,-10253.2096059
"796","P20",25,"P20 GemsBasic","GemsBasic",2394.6032272,2447.7903941,12767,-10372.3967728,-10319.2096059
"797","P20",26,"P20 GemsBasic","GemsBasic",2455.865284,2484.260687,12701,-10245.134716,-10216.739313
"798","P20",26,"P20 GemsBasic","GemsBasic",2455.865284,2484.260687,12767,-10311.134716,-10282.739313
"799","P20",27,"P20 GemsBasic","GemsBasic",2492.5023942,2534.3280188,12701,-10208.4976058,-10166.6719812
"800","P20",27,"P20 GemsBasic","GemsBasic",2492.5023942,2534.3280188,12767,-10274.4976058,-10232.6719812
"801","P20",28,"P20 GemsBasic","GemsBasic",2543.1535915,2572.3999429,12701,-10157.8464085,-10128.6000571
"802","P20",28,"P20 GemsBasic","GemsBasic",2543.1535915,2572.3999429,12767,-10223.8464085,-10194.6000571
"803","P20",29,"P20 GemsBasic","GemsBasic",2586.2306224,2646.9253475,12701,-10114.7693776,-10054.0746525
"804","P20",29,"P20 GemsBasic","GemsBasic",2586.2306224,2646.9253475,12767,-10180.7693776,-10120.0746525
"805","P20",30,"P20 GemsBasic","GemsBasic",2658.8874178,2701.630754,12701,-10042.1125822,-9999.369246
"806","P20",30,"P20 GemsBasic","GemsBasic",2658.8874178,2701.630754,12767,-10108.1125822,-10065.369246
"807","P20",31,"P20 GemsBasic","GemsBasic",2709.672174,2733.9301484,12701,-9991.327826,-9967.0698516
"808","P20",31,"P20 GemsBasic","GemsBasic",2709.672174,2733.9301484,12767,-10057.327826,-10033.0698516
"809","P20",32,"P20 Tablet","Tablet",2949.4815955,2990.1561965,13397,-10447.5184045,-10406.8438035
"810","P20",33,"P20 Tablet","Tablet",3003.2360188,3030.864032,13397,-10393.7639812,-10366.135968
"811","P20",34,"P20 Tablet","Tablet",3036.8534147,3071.7220888,13397,-10360.1465853,-10325.2779112
"812","P20",35,"P20 Tablet","Tablet",3083.7175393,3125.4430815,13397,-10313.2824607,-10271.5569185
"813","P20",36,"P20 Tablet","Tablet",3132.6671431,3161.6965286,13397,-10264.3328569,-10235.3034714
"814","P20",37,"P20 Tablet","Tablet",3169.220802,3229.4317075,13397,-10227.779198,-10167.5682925
"815","P20",38,"P20 Tablet","Tablet",3247.1663074,3272.2417584,13397,-10149.8336926,-10124.7582416
"816","P20",39,"P20 Tablet","Tablet",3286.7564085,3317.020787,13397,-10110.2435915,-10079.979213
"817","P21",0,"P21 Baseline","Baseline",440.205341499997,475.891211199996,31216,-30775.7946585,-30740.1087888
"818","P21",1,"P21 Baseline","Baseline",498.599001499999,541.340875199996,31216,-30717.4009985,-30674.6591248
"819","P21",2,"P21 Baseline","Baseline",564.013972000001,591.157823100002,31216,-30651.986028,-30624.8421769
"820","P21",3,"P21 Baseline","Baseline",611.97894500001,649.016510800007,31216,-30604.021055,-30566.9834892
"821","P21",4,"P21 Baseline","Baseline",659.878407600001,690.908990600001,31216,-30556.1215924,-30525.0910094
"822","P21",5,"P21 Baseline","Baseline",702.12033440001,725.810922400007,31216,-30513.8796656,-30490.1890776
"823","P21",6,"P21 Baseline","Baseline",749.184526900004,809.879589400007,31216,-30466.8154731,-30406.1204106
"824","P21",7,"P21 Baseline","Baseline",831.718095400007,848.034656700009,31216,-30384.2819046,-30367.9653433
"825","P21",8,"P21 GemsBasic","GemsBasic",1083.8902243,1123.9805892,31863,-30779.1097757,-30739.0194108
"826","P21",9,"P21 GemsBasic","GemsBasic",1138.261805,1198.43931270001,31863,-30724.738195,-30664.5606873
"827","P21",10,"P21 GemsBasic","GemsBasic",1210.3347643,1237.962642,31863,-30652.6652357,-30625.037358
"828","P21",11,"P21 GemsBasic","GemsBasic",1249.12404580001,1285.143751,31863,-30613.8759542,-30577.856249
"829","P21",12,"P21 GemsBasic","GemsBasic",1300.5093906,1342.3183141,31863,-30562.4906094,-30520.6816859
"830","P21",13,"P21 GemsBasic","GemsBasic",1355.5320126,1392.7532449,31863,-30507.4679874,-30470.2467551
"831","P21",14,"P21 GemsBasic","GemsBasic",1405.41559050001,1425.40237180001,31863,-30457.5844095,-30437.5976282
"832","P21",15,"P21 GemsBasic","GemsBasic",1443.8545509,1486.0803059,31863,-30419.1454491,-30376.9196941
"833","P21",16,"P21 GemsTablet","GemsTablet",1772.18675170001,1797.24541460001,32542,-30769.8132483,-30744.7545854
"834","P21",17,"P21 GemsTablet","GemsTablet",1821.2864598,1856.1215559,32542,-30720.7135402,-30685.8784441
"835","P21",18,"P21 GemsTablet","GemsTablet",1868.03391100001,1879.3619096,32542,-30673.966089,-30662.6380904
"836","P21",19,"P21 GemsTablet","GemsTablet",1891.2073156,1912.0950479,32542,-30650.7926844,-30629.9049521
"837","P21",20,"P21 GemsTablet","GemsTablet",1936.76985690001,1980.14728020001,32542,-30605.2301431,-30561.8527198
"838","P21",21,"P21 GemsTablet","GemsTablet",2002.5032548,2058.5600438,32542,-30539.4967452,-30483.4399562
"839","P21",22,"P21 GemsTablet","GemsTablet",2071.4897469,2103.7891637,32542,-30470.5102531,-30438.2108363
"840","P21",23,"P21 GemsTablet","GemsTablet",2113.43225160001,2137.3398073,32542,-30428.5677484,-30404.6601927
"841","P21",24,"P21 GemsCued","GemsCued",2390.1623447,2419.17522630001,33124,-30733.8376553,-30704.8247737
"842","P21",24,"P21 GemsCued","GemsCued",2390.1623447,2419.17522630001,33942,-31551.8376553,-31522.8247737
"843","P21",25,"P21 GemsCued","GemsCued",4461.1421978,4493.5416057,33124,-28662.8578022,-28630.4583943
"844","P21",25,"P21 GemsCued","GemsCued",4461.1421978,4493.5416057,33942,-29480.8578022,-29448.4583943
"845","P21",26,"P21 GemsCued","GemsCued",4512.5791243,4549.51570810001,33124,-28611.4208757,-28574.4842919
"846","P21",26,"P21 GemsCued","GemsCued",4512.5791243,4549.51570810001,33942,-29429.4208757,-29392.4842919
"847","P21",27,"P21 GemsCued","GemsCued",4556.4052831,4585.6371452,33124,-28567.5947169,-28538.3628548
"848","P21",27,"P21 GemsCued","GemsCued",4556.4052831,4585.6371452,33942,-29385.5947169,-29356.3628548
"849","P21",28,"P21 GemsCued","GemsCued",4600.03286990001,4630.28015380001,33124,-28523.9671301,-28493.7198462
"850","P21",28,"P21 GemsCued","GemsCued",4600.03286990001,4630.28015380001,33942,-29341.9671301,-29311.7198462
"851","P21",29,"P21 GemsCued","GemsCued",4639.3225938,4661.7786339,33124,-28484.6774062,-28462.2213661
"852","P21",29,"P21 GemsCued","GemsCued",4639.3225938,4661.7786339,33942,-29302.6774062,-29280.2213661
"853","P21",30,"P21 GemsCued","GemsCued",4670.80461430001,4712.9157005,33124,-28453.1953857,-28411.0842995
"854","P21",30,"P21 GemsCued","GemsCued",4670.80461430001,4712.9157005,33942,-29271.1953857,-29229.0842995
"855","P21",31,"P21 GemsCued","GemsCued",4725.2262092,4749.46749940001,33124,-28398.7737908,-28374.5325006
"856","P21",31,"P21 GemsCued","GemsCued",4725.2262092,4749.46749940001,33942,-29216.7737908,-29192.5325006
"857","P21",32,"P21 Tablet","Tablet",4936.08966110001,4970.8083241,34425,-29488.9103389,-29454.1916759
"858","P21",33,"P21 Tablet","Tablet",4979.5504321,5019.35735570001,34425,-29445.4495679,-29405.6426443
"859","P21",34,"P21 Tablet","Tablet",5026.01532030001,5072.77906670001,34425,-29398.9846797,-29352.2209333
"860","P21",35,"P21 Tablet","Tablet",5087.2260695,5115.6047689,34425,-29337.7739305,-29309.3952311
"861","P21",36,"P21 Tablet","Tablet",5123.9631851,5177.1337528,34425,-29301.0368149,-29247.8662472
"862","P21",37,"P21 Tablet","Tablet",5184.05742500001,5214.6884783,34425,-29240.942575,-29210.3115217
"863","P21",38,"P21 Tablet","Tablet",5226.6672939,5268.3761052,34425,-29198.3327061,-29156.6238948
"864","P21",39,"P21 Tablet","Tablet",5276.2173567,5316.87522480001,34425,-29148.7826433,-29108.1247752
"865","P22",0,"P22 Baseline","Baseline",871.907039600017,913.732610900013,-32697,33568.9070396,33610.7326109
"866","P22",1,"P22 Baseline","Baseline",941.827727600001,974.260576800036,-32697,33638.8277276,33671.2605768
"867","P22",2,"P22 Baseline","Baseline",998.868806200044,1033.72074830002,-32697,33695.8688062,33730.7207483
"868","P22",3,"P22 Baseline","Baseline",1054.74199210003,1101.5060008,-32697,33751.7419921,33798.5060008
"869","P22",4,"P22 Baseline","Baseline",1163.35196160001,1205.59470900003,-32697,33860.3519616,33902.594709
"870","P22",5,"P22 Baseline","Baseline",1221.99467490002,1244.46738250001,-32697,33918.9946749,33941.4673825
"871","P22",6,"P22 Baseline","Baseline",1289.07919700001,1330.8047644,-32697,33986.079197,34027.8047644
"872","P22",7,"P22 Baseline","Baseline",1346.18737270002,1389.58096790005,-32697,34043.1873727,34086.5809679001
"873","P22",8,"P22 GemsCued","GemsCued",1816.47973670001,1869.65019720001,-31746,33562.4797367,33615.6501972
"874","P22",9,"P22 GemsCued","GemsCued",1885.04912130005,1912.19429820002,-31746,33631.0491213,33658.1942982
"875","P22",10,"P22 GemsCued","GemsCued",1927.77577740001,1952.85105960001,-31746,33673.7757774,33698.8510596
"876","P22",11,"P22 GemsCued","GemsCued",1974.40675020003,2010.42609650001,-31746,33720.4067502,33756.4260965
"877","P22",12,"P22 GemsCued","GemsCued",2026.69361780002,2082.76600830001,-31746,33772.6936178,33828.7660083
"878","P22",13,"P22 GemsCued","GemsCued",2096.58005500003,2132.29952160001,-31746,33842.580055,33878.2995216
"879","P22",14,"P22 GemsCued","GemsCued",2152.36970720004,2189.42395650002,-31746,33898.3697072,33935.4239565
"880","P22",15,"P22 GemsCued","GemsCued",2199.95120880002,2228.33010280004,-31746,33945.9512088,33974.3301028
"881","P22",16,"P22 GemsBasic","GemsBasic",2518.94090310001,2549.58864500001,-31043,33561.9409031,33592.588645
"882","P22",17,"P22 GemsBasic","GemsBasic",2576.14879340003,2603.77678100002,-31043,33619.1487934,33646.776781
"883","P22",18,"P22 GemsBasic","GemsBasic",2616.77334850002,2654.01100330002,-31043,33659.7733485,33697.0110033
"884","P22",19,"P22 GemsBasic","GemsBasic",2679.2197285,2711.5524855,-31043,33722.2197285,33754.5524855
"885","P22",20,"P22 GemsBasic","GemsBasic",2727.65217380004,2756.68162760005,-31043,33770.6521738,33799.6816276
"886","P22",21,"P22 GemsBasic","GemsBasic",2774.33279390004,2790.6659893,-31043,33817.3327939,33833.6659893
"887","P22",22,"P22 GemsBasic","GemsBasic",2821.24682670005,2850.49320560001,-31043,33864.2468267001,33893.4932056
"888","P22",23,"P22 GemsBasic","GemsBasic",2870.02963580005,2910.13686590001,-31043,33913.0296358,33953.1368659
"889","P22",24,"P22 GemsTablet","GemsTablet",3206.52027110005,3226.52438020002,-30362,33568.5202711,33588.5243802
"890","P22",25,"P22 GemsTablet","GemsTablet",3247.39499240002,3271.10230840003,-30362,33609.3949924,33633.1023084
"891","P22",26,"P22 GemsTablet","GemsTablet",3287.05174750002,3347.74664740002,-30362,33649.0517475,33709.7466474
"892","P22",27,"P22 GemsTablet","GemsTablet",3365.69809270004,3396.72950080002,-30362,33727.6980927,33758.7295008
"893","P22",28,"P22 GemsTablet","GemsTablet",3412.63046500005,3472.82385800005,-30362,33774.6304650001,33834.823858
"894","P22",29,"P22 GemsTablet","GemsTablet",3977.88444230001,4017.67528570001,-30362,34339.8844423,34379.6752857
"895","P22",30,"P22 GemsTablet","GemsTablet",4030.33757830004,4054.59543290001,-30362,34392.3375783,34416.5954329
"896","P22",31,"P22 GemsTablet","GemsTablet",4082.22328390001,4093.58491040004,-30362,34444.2232839,34455.5849104
"897","P22",32,"P22 Tablet","Tablet",4339.38362850004,4374.11881340004,-29241,33580.3836285,33615.1188134
"898","P22",33,"P22 Tablet","Tablet",4399.8949896,4420.79923430004,-29241,33640.8949896,33661.7992343
"899","P22",34,"P22 Tablet","Tablet",4441.68722010002,4484.43042770005,-29241,33682.6872201,33725.4304277
"900","P22",35,"P22 Tablet","Tablet",4505.95223150001,4536.21623580001,-29241,33746.9522315,33777.2162358
"901","P22",36,"P22 Tablet","Tablet",4568.09850290004,4592.02269930003,-29241,33809.0985029,33833.0226993
"902","P22",37,"P22 Tablet","Tablet",4603.03382530005,4643.70837990002,-29241,33844.0338253001,33884.7083799
"903","P22",38,"P22 Tablet","Tablet",4666.41470270004,4703.36873840005,-29241,33907.4147027,33944.3687384001
"904","P22",39,"P22 Tablet","Tablet",4717.08261410001,4759.20859590004,-29241,33958.0826141,34000.2085959
"905","P23",0,"P23 Baseline","Baseline",1369.68577720004,1406.63985899999,7006,-5636.31422279996,-5599.36014100001
"906","P23",1,"P23 Baseline","Baseline",1417.75171129999,1445.37894950004,7006,-5588.24828870001,-5560.62105049996
"907","P23",2,"P23 Baseline","Baseline",1466.58389290003,1477.94524679997,7006,-5539.41610709997,-5528.05475320003
"908","P23",3,"P23 Baseline","Baseline",1494.7121605,1535.38766140002,7006,-5511.2878395,-5470.61233859998
"909","P23",4,"P23 Baseline","Baseline",1545.66384950001,1589.05772459996,7006,-5460.33615049999,-5416.94227540004
"910","P23",5,"P23 Baseline","Baseline",1600.96979310003,1638.04068229999,7006,-5405.03020689997,-5367.95931770001
"911","P23",6,"P23 Baseline","Baseline",1652.70548939996,1687.55745600001,7006,-5353.29451060004,-5318.44254399999
"912","P23",7,"P23 Baseline","Baseline",1700.78748109995,1747.55146089999,7006,-5305.21251890005,-5258.44853910001
"913","P23",8,"P23 Tablet","Tablet",2058.89983140002,2078.86999839998,7695,-5636.10016859998,-5616.13000160002
"914","P23",9,"P23 Tablet","Tablet",2093.90189420001,2131.1395857,7695,-5601.09810579999,-5563.8604143
"915","P23",10,"P23 Tablet","Tablet",2142.00082900003,2195.18773739995,7695,-5552.99917099997,-5499.81226260005
"916","P23",11,"P23 Tablet","Tablet",2213.83996330004,2274.05088500003,7695,-5481.16003669996,-5420.94911499997
"917","P23",12,"P23 Tablet","Tablet",2281.17477279995,2310.20416249998,7695,-5413.82522720005,-5384.79583750002
"918","P23",13,"P23 Tablet","Tablet",2320.11415649997,2376.18761449994,7695,-5374.88584350003,-5318.81238550006
"919","P23",14,"P23 Tablet","Tablet",2386.46463609999,2402.81458589993,7695,-5308.53536390001,-5292.18541410007
"920","P23",15,"P23 Tablet","Tablet",2416.29482519999,2437.19932040002,7695,-5278.70517480001,-5257.80067959998
"921","P23",16,"P23 GemsCued","GemsCued",2718.11757999996,2743.19233270001,8355,-5636.88242000004,-5611.80766729999
"922","P23",17,"P23 GemsCued","GemsCued",2760.19291009998,2795.89570370002,8355,-5594.80708990002,-5559.10429629998
"923","P23",18,"P23 GemsCued","GemsCued",2805.83912429994,2848.58219839993,8355,-5549.16087570006,-5506.41780160007
"924","P23",19,"P23 GemsCued","GemsCued",2860.0940558,2890.7415756,8355,-5494.9059442,-5464.2584244
"925","P23",20,"P23 GemsCued","GemsCued",2901.46928269998,2943.61178030004,8355,-5453.53071730002,-5411.38821969996
"926","P23",21,"P23 GemsCued","GemsCued",2962.6977741,3004.94063299999,8355,-5392.3022259,-5350.05936700001
"927","P23",22,"P23 GemsCued","GemsCued",3014.80146959994,3043.17911030003,8355,-5340.19853040006,-5311.82088969997
"928","P23",23,"P23 GemsCued","GemsCued",3054.77430759999,3094.58124710002,8355,-5300.22569240001,-5260.41875289998
"929","P23",24,"P23 GemsBasic","GemsBasic",3265.68774910003,3295.95228680002,8905,-5639.31225089997,-5609.04771319998
"930","P23",25,"P23 GemsBasic","GemsBasic",3305.39458710002,3337.71062130004,8905,-5599.60541289998,-5567.28937869996
"931","P23",26,"P23 GemsBasic","GemsBasic",3361.05098319997,3385.30879179994,8905,-5543.94901680003,-5519.69120820006
"932","P23",27,"P23 GemsBasic","GemsBasic",3401.79214329994,3443.51774659997,8905,-5503.20785670006,-5461.48225340003
"933","P23",28,"P23 GemsBasic","GemsBasic",3467.40857780003,3528.10329749994,8905,-5437.59142219997,-5376.89670250006
"934","P23",29,"P23 GemsBasic","GemsBasic",3545.20390610001,3579.93912270002,8905,-5359.79609389999,-5325.06087729998
"935","P23",30,"P23 GemsBasic","GemsBasic",3593.80312309996,3633.91036430001,8905,-5311.19687690004,-5271.08963569999
"936","P23",31,"P23 GemsBasic","GemsBasic",3656.95041389996,3684.09445960005,8905,-5248.04958610004,-5220.90554039995
"937","P23",32,"P23 GemsTablet","GemsTablet",3858.10406749998,3889.15223040001,9484,-5625.89593250002,-5594.84776959999
"938","P23",33,"P23 GemsTablet","GemsTablet",3894.99135080003,3936.81689779996,9484,-5589.00864919997,-5547.18310220004
"939","P23",34,"P23 GemsTablet","GemsTablet",3952.51613999996,3981.76245909999,9484,-5531.48386000004,-5502.23754090001
"940","P23",35,"P23 GemsTablet","GemsTablet",3987.68543269997,4023.7215472,9484,-5496.31456730003,-5460.2784528
"941","P23",36,"P23 GemsTablet","GemsTablet",4048.29645250004,4072.22072540002,9484,-5435.70354749996,-5411.77927459998
"942","P23",37,"P23 GemsTablet","GemsTablet",4086.88605229999,4109.35826020001,9484,-5397.11394770001,-5374.64173979999
"943","P23",38,"P23 GemsTablet","GemsTablet",4137.22003760003,4169.66949779994,9484,-5346.77996239997,-5314.33050220006
"944","P23",39,"P23 GemsTablet","GemsTablet",4185.85275089997,4209.55965189997,9484,-5298.14724910003,-5274.44034810003
"945","P25",0,"P25 Baseline","Baseline",694.7317073,730.4345812,31777,-31082.2682927,-31046.5654188
"946","P25",1,"P25 Baseline","Baseline",751.5558695,779.1838697,31777,-31025.4441305,-30997.8161303
"947","P25",2,"P25 Baseline","Baseline",800.4554079,853.6425998,31777,-30976.5445921,-30923.3574002
"948","P25",3,"P25 Baseline","Baseline",877.1330157,914.187241,31777,-30899.8669843,-30862.812759
"949","P25",4,"P25 Baseline","Baseline",923.9638459,956.4133139,31777,-30853.0361541,-30820.5866861
"950","P25",5,"P25 Baseline","Baseline",977.4349545,1020.1778852,31777,-30799.5650455,-30756.8221148
"951","P25",6,"P25 Baseline","Baseline",1037.7457057,1077.8529642,31777,-30739.2542943,-30699.1470358
"952","P25",7,"P25 Baseline","Baseline",1101.4768348,1138.4309477,31777,-30675.5231652,-30638.5690523
"953","P25",8,"P25 GemsBasic","GemsBasic",1467.8311323,1523.9046425,32553,-31085.1688677,-31029.0953575
"954","P25",9,"P25 GemsBasic","GemsBasic",1547.611959,1571.8699827,32553,-31005.388041,-30981.1300173
"955","P25",10,"P25 GemsBasic","GemsBasic",1583.5650249,1607.4892668,32553,-30969.4349751,-30945.5107332
"956","P25",11,"P25 GemsBasic","GemsBasic",1625.476102,1666.1485563,32553,-30927.523898,-30886.8514437
"957","P25",12,"P25 GemsBasic","GemsBasic",1681.6476326,1704.1204378,32553,-30871.3523674,-30848.8795622
"958","P25",13,"P25 GemsBasic","GemsBasic",1717.5506196,1744.6947498,32553,-30835.4493804,-30808.3052502
"959","P25",14,"P25 GemsBasic","GemsBasic",1770.9380415,1831.6327775,32553,-30782.0619585,-30721.3672225
"960","P25",15,"P25 GemsBasic","GemsBasic",1853.9222606,1882.951401,32553,-30699.0777394,-30670.048599
"961","P25",16,"P25 GemsCued","GemsCued",2106.2609047,2138.5769566,33187,-31080.7390953,-31048.4230434
"962","P25",17,"P25 GemsCued","GemsCued",2153.4586877,2213.6697951,33187,-31033.5413123,-30973.3302049
"963","P25",18,"P25 GemsCued","GemsCued",2249.0221187,2292.43264,33187,-30937.9778813,-30894.56736
"964","P25",19,"P25 GemsCued","GemsCued",2322.0126726,2364.1553345,33187,-30864.9873274,-30822.8446655
"965","P25",20,"P25 GemsCued","GemsCued",2397.8227513,2414.1560007,33187,-30789.1772487,-30772.8439993
"966","P25",21,"P25 GemsCued","GemsCued",2446.6054685,2488.8482714,33187,-30740.3945315,-30698.1517286
"967","P25",22,"P25 GemsCued","GemsCued",2497.7072722,2528.3549271,33187,-30689.2927278,-30658.6450729
"968","P25",23,"P25 GemsCued","GemsCued",2552.7462479,2581.1416573,33187,-30634.2537521,-30605.8583427
"969","P25",24,"P25 Tablet","Tablet",2912.1768413,2947.0453982,33996,-31083.8231587,-31048.9546018
"970","P25",25,"P25 Tablet","Tablet",2972.3543771,2997.4297368,33996,-31023.6456229,-30998.5702632
"971","P25",26,"P25 Tablet","Tablet",3015.2311212,3046.2791935,33996,-30980.7688788,-30949.7208065
"972","P25",27,"P25 Tablet","Tablet",3060.7271879,3107.4911908,33996,-30935.2728121,-30888.5088092
"973","P25",28,"P25 Tablet","Tablet",3120.7212833,3160.5282617,33996,-30875.2787167,-30835.4717383
"974","P25",29,"P25 Tablet","Tablet",3184.268937,3225.9945412,33996,-30811.731063,-30770.0054588
"975","P25",30,"P25 Tablet","Tablet",3235.6043787,3265.8848936,33996,-30760.3956213,-30730.1151064
"976","P25",31,"P25 Tablet","Tablet",3284.9041563,3326.7298771,33996,-30711.0958437,-30669.2701229
"977","P25",32,"P25 GemsTablet","GemsTablet",3666.7074209,3695.9536175,34739,-31072.2925791,-31043.0463825
"978","P25",33,"P25 GemsTablet","GemsTablet",3720.4451449,3744.1524359,34739,-31018.5548551,-30994.8475641
"979","P25",34,"P25 GemsTablet","GemsTablet",3791.5003641,3828.7381254,34739,-30947.4996359,-30910.2618746
"980","P25",35,"P25 GemsTablet","GemsTablet",3853.2628911,3889.2994255,34739,-30885.7371089,-30849.7005745
"981","P25",36,"P25 GemsTablet","GemsTablet",3905.3491556,3940.0846802,34739,-30833.6508444,-30798.9153198
"982","P25",37,"P25 GemsTablet","GemsTablet",3958.4861394,3979.4073331,34739,-30780.5138606,-30759.5926669
"983","P25",38,"P25 GemsTablet","GemsTablet",4006.3011604,4017.6460607,34739,-30732.6988396,-30721.3539393
"984","P25",39,"P25 GemsTablet","GemsTablet",4034.0126439,4054.0161942,34739,-30704.9873561,-30684.9838058
"985","P26",0,"P26 Baseline","Baseline",379.320531199999,404.396006200001,-39887,40266.3205312,40291.3960062
"986","P26",1,"P26 Baseline","Baseline",425.5841052,456.632283499999,-39887,40312.5841052,40343.6322835
"987","P26",2,"P26 Baseline","Baseline",465.7247838,477.0695529,-39887,40352.7247838,40364.0695529
